Gen	t_n9	t_n10	t_n11	t_n12	t_n13	t_n14	t_n15	mu1	mu2	mu3	sigma2_1	sigma2_2	sigma2_3	lnL
41760000	5.0297502	3.2618044	2.5603007	1.6052420	1.0369053	0.6288593	0.4648926	0.0057782	0.0036429	0.0186924	0.0787868	0.0981779	0.0565205	-20.610
41765000	5.0799774	3.2282925	2.6308409	1.4645415	1.1238396	0.7242298	0.4576083	0.0046879	0.0042500	0.0227085	0.0970865	0.1491571	0.1138711	-22.470
41770000	5.0676570	3.1885281	2.4472393	1.4698193	0.9917485	0.6735751	0.4852600	0.0052695	0.0031907	0.0181688	0.0615077	0.1130425	0.1083462	-21.356
41775000	5.0423777	3.1439111	2.6325971	1.6071774	1.1108464	0.6410451	0.4809071	0.0054192	0.0039677	0.0186198	0.1618353	0.1154026	0.1069243	-20.793
41780000	5.1243269	3.2264256	2.4921066	1.4018153	1.1981079	0.7909547	0.5771650	0.0052904	0.0038326	0.0207472	0.0527102	0.1169107	0.1128599	-11.223
41785000	5.0216643	3.2487254	2.6827138	1.3938503	1.0572367	0.6693179	0.4881720	0.0053000	0.0037352	0.0184696	0.0490123	0.0982388	0.0475607	-11.331
41790000	5.0641531	3.2910836	2.4801753	1.3940920	1.0935008	0.6632163	0.5146588	0.0044963	0.0033660	0.0171673	0.0619104	0.0491950	0.0976832	-17.573
41795000	5.0249001	3.2664750	2.6185863	1.3880006	1.1204706	0.7530369	0.5705931	0.0047808	0.0039661	0.0189554	0.0627604	0.2847278	0.0777571	-19.506
41800000	5.0200737	3.2513319	2.5006883	1.5382178	1.0177441	0.6827423	0.5289963	0.0047578	0.0030278	0.0192247	0.0902399	0.0939601	0.1708998	-16.728
41805000	5.1938394	3.2558560	2.5447039	1.4031979	1.1409942	0.7381560	0.5340313	0.0044706	0.0032893	0.0212819	0.0893672	0.0485416	0.0757860	-24.360
41810000	5.1611011	3.2070062	2.5258702	1.4683187	1.0811783	0.7719564	0.5864378	0.0051364	0.0035231	0.0169181	0.2017866	0.1208123	0.0729519	-20.657
41815000	5.1832728	3.2786007	2.5042113	1.4367606	0.9765329	0.6759218	0.5163396	0.0051959	0.0038750	0.0206770	0.0387101	0.1642238	0.0673954	-23.949
41820000	5.1210126	3.2599644	2.5443481	1.4504122	1.0487204	0.6721305	0.5031041	0.0056149	0.0032914	0.0200567	0.0689346	0.0688264	0.1024554	-34.193
41825000	5.0244482	3.1638529	2.4746035	1.4479170	1.0672252	0.6365517	0.4574845	0.0053152	0.0036569	0.0216783	0.0716380	0.0909701	0.1633069	-12.406
41830000	5.1146102	3.2679670	2.6946364	1.3981084	1.2936701	0.7984690	0.5807432	0.0049726	0.0026370	0.0202701	0.1163985	0.1367458	0.0834657	-23.852
41835000	5.0401830	3.2387451	2.6143544	1.3831745	1.0623393	0.7372962	0.6052601	0.0059438	0.0040571	0.0189052	0.2296916	0.0718771	0.0685493	-14.064
41840000	5.0335691	3.2386898	2.4949257	1.4262505	1.1683864	0.7323258	0.5205003	0.0049254	0.0033184	0.0180943	0.0886444	0.0488131	0.1075837	-21.133
41845000	5.0658736	3.2698871	2.6432512	1.4859229	1.2240262	0.9565311	0.7956362	0.0049075	0.0031979	0.0177034	0.0656681	0.0483676	0.1295693	-22.262
41850000	5.1723956	3.2835226	2.3439747	1.4669978	1.0573767	0.7387575	0.5589760	0.0050462	0.0033225	0.0175019	0.0609780	0.0932306	0.0971188	-20.220
41855000	5.1106247	3.2478244	2.6161219	1.4913918	1.0620202	0.6691376	0.5290148	0.0055254	0.0034489	0.0192106	0.0552565	0.0754909	0.1064585	-20.410
41860000	5.0220797	3.2640803	2.5520207	1.3841817	1.1043349	0.7244442	0.5715763	0.0051577	0.0031315	0.0182747	0.0381712	0.0488319	0.0462326	-14.306
41865000	5.0170015	3.2223701	2.5303970	1.4722718	1.2476443	0.8067338	0.6501838	0.0052296	0.0039597	0.0170900	0.0931701	0.0878484	0.0826140	-22.965
41870000	5.0361100	3.2817881	2.6321232	1.4542665	1.0790748	0.6919923	0.5260285	0.0052307	0.0040409	0.0197249	0.0959661	0.0655345	0.1270489	-26.508
41875000	5.0648818	3.2715948	2.6617364	1.5401502	1.1226206	0.6964105	0.5474075	0.0051711	0.0033266	0.0175076	0.0746195	0.0820873	0.0411945	-10.420
41880000	5.1143512	3.2672498	2.5739886	1.5047255	1.0081444	0.6715225	0.5524394	0.0056201	0.0034616	0.0241054	0.0584373	0.0665555	0.1228672	-24.373
41885000	5.0388408	3.2772048	2.5645651	1.3907761	1.1163233	0.7067329	0.5411712	0.0049324	0.0031528	0.0188749	0.0744289	0.0590306	0.0732825	-14.093
41890000	5.1574421	3.2393043	2.5483339	1.4913630	1.0427470	0.6322948	0.4934839	0.0056641	0.0032074	0.0189012	0.0970884	0.0786050	0.0780862	-28.431
41895000	5.1187224	3.2779819	2.5887801	1.5422502	1.0383133	0.7041968	0.5456563	0.0051265	0.0033062	0.0185396	0.0534609	0.0616551	0.1188448	-18.137
41900000	5.0833901	3.2721666	2.4993633	1.4049375	1.1227039	0.7040439	0.4964745	0.0060371	0.0034898	0.0179131	0.0984380	0.0444000	0.1325939	-15.648
41905000	5.1250977	3.2665409	2.6696012	1.5431515	1.2298170	0.8695328	0.6755962	0.0047641	0.0029763	0.0174330	0.0632085	0.1320478	0.1975887	-22.726
41910000	5.0176502	3.2001425	2.5488100	1.4909539	1.1684826	0.7495261	0.5736098	0.0043895	0.0033235	0.0177125	0.0933327	0.1192550	0.0810015	-27.164
41915000	5.0192630	3.2721750	2.4614578	1.3960661	1.1951907	0.7282374	0.5229902	0.0046005	0.0036224	0.0188013	0.0803009	0.0969089	0.0932412	-17.415
41920000	5.0079951	3.2665029	2.3927901	1.4177662	1.0143801	0.6623647	0.4822734	0.0054856	0.0036174	0.0195638	0.0431585	0.0675035	0.0661510	-25.249
41925000	5.0843942	3.2710893	2.5503789	1.5533007	1.0508609	0.6891958	0.4979099	0.0054490	0.0032196	0.0178970	0.0459729	0.1229825	0.1482653	-25.077
41930000	5.0239774	3.2669243	2.5946769	1.5408720	0.9953842	0.6329221	0.4618846	0.0052461	0.0034119	0.0201448	0.0350470	0.0575752	0.1106184	-24.157
41935000	5.0836869	3.2323071	2.6243282	1.5891465	1.0529005	0.6725889	0.5229675	0.0053485	0.0034780	0.0210543	0.0792286	0.0455945	0.1288548	-18.403
41940000	5.0564248	3.2785835	2.5284372	1.4762217	1.1387767	0.6528071	0.4591938	0.0052778	0.0035428	0.0171852	0.0746512	0.0903390	0.0453195	-15.169
41945000	5.0401537	3.2483382	2.7050786	1.5780990	1.1775065	0.7609869	0.5603352	0.0051457	0.0033774	0.0189296	0.0576729	0.0425458	0.0723958	-20.239
41950000	5.1860376	3.2376930	2.6549987	1.5191855	1.0945984	0.7061600	0.5289002	0.0050329	0.0032975	0.0169521	0.0894933	0.0775082	0.0846048	-15.414
41955000	5.0144832	3.2814389	2.6427255	1.5214958	0.9860556	0.6209354	0.4645903	0.0053528	0.0040517	0.0187064	0.0460188	0.1296055	0.1699612	-23.469
41960000	5.2124232	3.2701623	2.4796080	1.4986770	1.0829463	0.7444831	0.5834203	0.0051061	0.0032335	0.0205472	0.0570076	0.0627046	0.1119590	-18.240
41965000	5.1550602	3.2226650	2.6010799	1.6309835	1.0767685	0.7385330	0.5554098	0.0052941	0.0031247	0.0154759	0.0768966	0.0948257	0.0835624	-22.264
41970000	5.0776445	3.2618659	2.5042699	1.4822633	1.0171451	0.6381679	0.4282799	0.0051902	0.0029632	0.0187820	0.1021478	0.1206700	0.1249166	-24.487
41975000	5.0518561	3.1817137	2.5377238	1.3870918	1.0437591	0.6168146	0.4548668	0.0058776	0.0036959	0.0187578	0.1391083	0.0427516	0.0816979	-16.781
41980000	5.0182404	3.2696287	2.5216187	1.4658965	1.0573543	0.6585406	0.4751721	0.0050759	0.0037306	0.0175584	0.1347624	0.0587959	0.0738388	-20.640
41985000	5.0565477	3.1507532	2.5537971	1.5597276	1.0164506	0.5851019	0.4491188	0.0052931	0.0033941	0.0223484	0.0553247	0.1045173	0.1168634	-19.567
41990000	5.1633283	3.1541928	2.4745014	1.4725496	1.0581263	0.6456287	0.4818978	0.0060314	0.0035414	0.0202391	0.0710804	0.0968450	0.0565903	-18.117
41995000	5.0386250	3.1978454	2.6070248	1.4703716	1.0679305	0.6786923	0.5492185	0.0045927	0.0034868	0.0175154	0.0737088	0.0851637	0.1444561	-19.925
42000000	5.0481136	3.2828508	2.6389038	1.4046941	1.0534799	0.6810686	0.5034300	0.0050894	0.0032113	0.0182855	0.0657150	0.0551036	0.0973228	-25.595
42005000	5.1148275	3.2277249	2.5613510	1.5072716	1.1894581	0.7788122	0.5958778	0.0051110	0.0035046	0.0188561	0.0294176	0.0580187	0.0657076	-18.385
42010000	5.0742919	3.2502797	2.4360979	1.4314774	1.1200822	0.7343729	0.5565196	0.0050489	0.0030429	0.0192140	0.1291530	0.0926014	0.0651019	-15.898
42015000	5.0504406	3.2648846	2.5103286	1.4429667	1.0261788	0.6381211	0.4768510	0.0056225	0.0034519	0.0214869	0.0908777	0.0458104	0.0980399	-20.368
42020000	5.1032480	3.1881801	2.4254360	1.3841352	1.0899857	0.6969835	0.5005939	0.0049257	0.0033502	0.0206700	0.0546255	0.0678032	0.0990934	-22.832
42025000	5.0493540	3.2809058	2.5868709	1.4323764	1.0707306	0.6616664	0.5069926	0.0054994	0.0035548	0.0181267	0.0365204	0.0574895	0.0302653	-14.604
42030000	5.0903543	3.2130943	2.5437925	1.4092557	1.1959764	0.6258645	0.4683174	0.0053619	0.0040034	0.0196461	0.0398086	0.0952457	0.0915567	-25.504
42035000	5.0521007	3.2550922	2.4491106	1.3899333	1.1190606	0.7263962	0.5323996	0.0054416	0.0032036	0.0202392	0.1059694	0.0997029	0.1568047	-18.222
42040000	5.0328338	3.1318422	2.3574686	1.4342159	0.8941707	0.6287508	0.4495682	0.0061072	0.0040227	0.0200124	0.0495763	0.0793008	0.2076238	-16.812
42045000	5.0150078	3.2530796	2.5889687	1.6468057	1.0858405	0.6879162	0.4936656	0.0052037	0.0037026	0.0209566	0.0682978	0.0853261	0.1807853	-16.035
42050000	5.0080809	3.2698501	2.5909200	1.4383630	1.1521206	0.7001759	0.5073985	0.0047218	0.0035027	0.0173762	0.0435692	0.0517030	0.0576930	-23.806
42055000	5.0440470	3.2545489	2.4835754	1.4742319	1.2363984	0.7497840	0.5828161	0.0048678	0.0043881	0.0184439	0.0381417	0.1820965	0.1267502	-18.852
42060000	5.1167018	3.2691064	2.4762582	1.4945233	1.0138499	0.7382335	0.5941700	0.0051201	0.0034937	0.0201416	0.0501587	0.0842608	0.0955364	-20.810
42065000	5.0546869	3.2715707	2.6492505	1.4714806	0.9756246	0.6202505	0.4716416	0.0051770	0.0034169	0.0207013	0.0751486	0.0418773	0.1024973	-22.935
42070000	5.2034928	3.2284086	2.6255492	1.4266611	1.1361069	0.6819490	0.4586142	0.0053658	0.0036815	0.0167927	0.0942453	0.1042562	0.0820413	-13.601
42075000	5.1500166	3.2594165	2.6130758	1.3907704	1.0468493	0.6690147	0.4798737	0.0053866	0.0036524	0.0174121	0.0617388	0.0617132	0.1170964	-14.070
42080000	5.0959752	3.2740203	2.5346439	1.3928112	1.0725493	0.6834248	0.5036544	0.0047586	0.0034073	0.0176364	0.0341104	0.0620282	0.1053933	-18.720
42085000	5.0633277	3.2247205	2.4906555	1.4432796	1.0852677	0.6889439	0.5148220	0.0056612	0.0039455	0.0220322	0.0483538	0.1003844	0.1390049	-13.272
42090000	5.0336394	3.2789636	2.5847033	1.4844243	1.1075074	0.6901331	0.4925804	0.0048562	0.0037430	0.0191738	0.0423974	0.1473052	0.0500809	-16.623
42095000	5.0311109	3.2790216	2.5281319	1.5295877	1.1119401	0.6514071	0.5340935	0.0054376	0.0033308	0.0174504	0.0459304	0.0603480	0.1370211	-23.791
42100000	5.0351482	3.2824374	2.6084108	1.4107542	1.1790502	0.7517284	0.5690767	0.0045479	0.0040408	0.0177457	0.0941915	0.1095857	0.0595436	-24.790
42105000	5.0819300	3.2346176	2.5627502	1.4112803	1.1772478	0.7087964	0.5045066	0.0057774	0.0033109	0.0184493	0.1746198	0.1030717	0.0614279	-22.859
42110000	5.1059737	3.1586184	2.5399400	1.3890423	1.0278637	0.6705082	0.5144495	0.0048050	0.0035105	0.0192853	0.0641697	0.0723427	0.0602419	-19.676
42115000	5.3023121	3.1912369	2.5404745	1.3898892	1.0560029	0.7224861	0.5769223	0.0053246	0.0032996	0.0213078	0.1140843	0.0812634	0.1143306	-14.533
42120000	5.0501415	3.2450040	2.5807350	1.4170624	1.1821184	0.7115255	0.5428375	0.0053045	0.0036250	0.0177054	0.0594322	0.0762905	0.0437016	-17.742
42125000	5.1316834	3.2818803	2.5639889	1.4390933	1.0892774	0.7379873	0.5213924	0.0048082	0.0037338	0.0179550	0.0681418	0.1314967	0.0501912	-13.423
42130000	5.0210625	3.3033166	2.5270479	1.4529407	1.0151083	0.6476723	0.4786425	0.0055063	0.0038206	0.0194889	0.0621136	0.0847950	0.0747496	-16.793
42135000	5.0487026	3.2682732	2.5376625	1.4178809	0.9854066	0.6132923	0.4724802	0.0049902	0.0035136	0.0197911	0.0665895	0.0658987	0.1032405	-19.672
42140000	5.0053000	3.2661573	2.5147808	1.4439946	1.0212337	0.6460512	0.4657639	0.0056922	0.0034643	0.0172354	0.0632613	0.0668407	0.0776365	-17.795
42145000	5.0862985	3.2274240	2.5674705	1.4942188	1.1060945	0.7023142	0.5123274	0.0058256	0.0031073	0.0174269	0.0704293	0.0425718	0.1073054	-16.024
42150000	5.0005788	3.1982678	2.5214637	1.4361185	1.1014774	0.7599662	0.5626975	0.0050100	0.0034110	0.0198609	0.1036290	0.0941439	0.0911265	-12.812
42155000	5.1630165	3.2705055	2.6132179	1.4405572	1.1970546	0.7496520	0.6070403	0.0047072	0.0040015	0.0160498	0.0338775	0.1263906	0.2061195	-14.126
42160000	5.1446632	3.2160887	2.5628500	1.4234382	1.1435640	0.6802559	0.5103482	0.0049371	0.0030834	0.0177663	0.0734573	0.1039380	0.0517891	-22.052
42165000	5.0428794	3.2749967	2.5232192	1.3890638	1.1543215	0.7810145	0.6184137	0.0055411	0.0032391	0.0167033	0.0646699	0.0368059	0.0521127	-23.918
42170000	5.0532091	3.2836231	2.6240861	1.4468480	1.2556959	0.8378717	0.6259802	0.0046368	0.0032227	0.0164078	0.0476052	0.0656932	0.0619795	-23.872
42175000	5.0017517	3.2576251	2.4978513	1.4814396	1.2129730	0.7556446	0.5957562	0.0053790	0.0033167	0.0175254	0.0929153	0.0711039	0.0697516	-18.529
42180000	5.0009080	3.2736749	2.5871475	1.5011561	1.1964833	0.7608596	0.5927376	0.0048966	0.0033239	0.0199102	0.1324552	0.0607191	0.1758224	-23.952
42185000	5.0177962	3.2163819	2.5929971	1.4946537	1.0361888	0.7212825	0.5322295	0.0054445	0.0034570	0.0211840	0.0551415	0.0363483	0.1166441	-27.896
42190000	5.1189393	3.2663496	2.6266654	1.5304046	1.1597188	0.7674474	0.5840969	0.0046843	0.0031783	0.0190439	0.0711339	0.0502661	0.0859931	-25.149
42195000	5.0105484	3.1167807	2.3998044	1.4704471	0.8932442	0.5651993	0.4148170	0.0061976	0.0042478	0.0216908	0.1196726	0.2115801	0.0824575	-27.757
42200000	5.0580737	3.2719044	2.6193368	1.4411213	0.9831399	0.5901497	0.4648332	0.0059125	0.0035702	0.0189483	0.0967896	0.0576446	0.0710418	-23.685
42205000	5.0833745	3.2557616	2.6022356	1.6326740	1.1568260	0.8117194	0.5580086	0.0049650	0.0028107	0.0165322	0.0533466	0.0846742	0.1500178	-22.739
42210000	5.0796576	3.2980350	2.5849012	1.5368659	1.1545397	0.7340408	0.5569324	0.0046859	0.0030751	0.0200332	0.0516187	0.0506350	0.0901227	-20.445
42215000	5.0998674	3.1552946	2.5929818	1.5014913	1.1703428	0.7963293	0.5963961	0.0043752	0.0034405	0.0178164	0.0459753	0.1115910	0.0830165	-21.033
42220000	5.1001467	3.2755237	2.7193527	1.5167265	1.1239956	0.8283065	0.6145730	0.0056174	0.0030164	0.0171878	0.0688376	0.0755143	0.0892502	-11.794
42225000	5.0296782	3.2708110	2.4181860	1.4108939	1.1251742	0.7542791	0.5558575	0.0047626	0.0031473	0.0193300	0.0517253	0.0702998	0.1151471	-23.897
42230000	5.1277820	3.2544881	2.6429275	1.5147203	1.2521496	0.7747880	0.6229633	0.0048007	0.0031862	0.0224867	0.0504985	0.1532400	0.1800138	-16.982
42235000	5.0411172	3.2521487	2.6848899	1.5239725	1.0707949	0.7195118	0.5811036	0.0048771	0.0034384	0.0175259	0.0616604	0.2490181	0.0704376	-23.120
42240000	5.0977702	3.2472702	2.4651414	1.3859202	1.1715915	0.7849849	0.5289453	0.0051240	0.0035022	0.0167905	0.0539783	0.1149875	0.0689755	-17.794
42245000	5.0392215	3.2497406	2.6867206	1.4634277	1.2214012	0.8436908	0.6726772	0.0052051	0.0036311	0.0176980	0.0644618	0.0944375	0.2572951	-12.848
42250000	5.0189145	3.2558657	2.7330118	1.5522529	1.1013279	0.7188754	0.5485629	0.0048531	0.0030141	0.0199308	0.0626000	0.0733106	0.0637466	-24.149
42255000	5.0830313	3.2446780	2.6499424	1.4416512	1.1717283	0.7375307	0.5555845	0.0051162	0.0031946	0.0205821	0.0581339	0.0659631	0.1249098	-16.656
42260000	5.0212023	3.2407278	2.6092343	1.7364476	1.0689964	0.7361337	0.5710685	0.0055108	0.0034364	0.0207283	0.0676964	0.0662002	0.0816421	-19.448
42265000	5.0085700	3.2373000	2.3828555	1.5278712	1.1486257	0.7037120	0.4882758	0.0050498	0.0037059	0.0176443	0.1115285	0.1216711	0.0862416	-17.185
42270000	5.1790997	3.2659356	2.5956722	1.5488821	1.2012749	0.8124176	0.6242370	0.0047659	0.0031930	0.0168748	0.1060240	0.0441382	0.0585575	-18.547
42275000	5.0005039	3.2899780	2.6432121	1.4126953	1.1493691	0.7888430	0.6119093	0.0048509	0.0030259	0.0176062	0.0330495	0.0345821	0.0570093	-14.771
42280000	5.1725690	3.1446168	2.5593635	1.4241542	1.2597335	0.8575382	0.6593198	0.0051296	0.0030217	0.0224733	0.0691997	0.1489523	0.2755845	-12.180
42285000	5.0338486	3.2736717	2.6026792	1.4245218	1.2293978	0.6888114	0.4899776	0.0046432	0.0034795	0.0191971	0.0757532	0.1012316	0.0462257	-22.403
42290000	5.0523242	3.1996262	2.5650892	1.4571744	1.1548755	0.7538685	0.6107004	0.0045016	0.0031687	0.0188721	0.0392772	0.0415666	0.0813720	-23.358
42295000	5.0282118	3.2666221	2.5368280	1.3937475	1.0859291	0.6692228	0.4736277	0.0046910	0.0030795	0.0200818	0.1311526	0.0592455	0.0681392	-20.539
42300000	5.0766172	3.2609153	2.5464058	1.5585375	1.1467538	0.7738664	0.5712784	0.0048687	0.0034297	0.0196326	0.0654251	0.1254777	0.0626765	-14.903
42305000	5.0584028	3.2359213	2.4337492	1.4374499	1.0518114	0.7101661	0.4837999	0.0054823	0.0033288	0.0172041	0.0663884	0.0765819	0.0559782	-19.001
42310000	5.0355000	3.3105340	2.6347791	1.5721606	1.1600372	0.7456494	0.5642065	0.0047863	0.0035012	0.0165559	0.0439657	0.1365419	0.0708508	-19.772
42315000	5.0903905	3.2828751	2.5469406	1.4468934	0.9075220	0.6078842	0.4397114	0.0051789	0.0037090	0.0212558	0.1984496	0.2537445	0.1195822	-20.959
42320000	5.0366389	3.2769934	2.6758226	1.4956075	1.0008837	0.6561614	0.4772240	0.0050968	0.0030682	0.0243450	0.0700589	0.1067643	0.2575614	-15.766
42325000	5.0028615	3.2400642	2.5899194	1.4841824	1.0363337	0.6982870	0.5086739	0.0049625	0.0032549	0.0210146	0.0569954	0.0798837	0.0841352	-10.980
42330000	5.0044627	3.2377536	2.5151044	1.4564134	1.0121305	0.6390109	0.4585913	0.0043073	0.0033350	0.0209844	0.1791749	0.0521639	0.0810363	-19.520
42335000	5.0227298	3.2071292	2.7623588	1.5099171	1.2138067	0.8085615	0.6234679	0.0047879	0.0034621	0.0185748	0.0953563	0.0457299	0.1042567	-24.648
42340000	5.1295977	3.1801652	2.5337001	1.5578476	1.1061179	0.6942706	0.5563701	0.0049581	0.0033482	0.0204240	0.0680098	0.0688727	0.2465494	-22.324
42345000	5.0036147	3.2831278	2.6413596	1.5724267	0.9910443	0.6430276	0.4935398	0.0054747	0.0032188	0.0271813	0.0619447	0.0569435	0.1703532	-7.851
42350000	5.0469932	3.2047759	2.5224414	1.4809489	0.9143645	0.6493261	0.5007175	0.0059215	0.0031106	0.0219070	0.1090899	0.0747386	0.1328512	-16.534
42355000	5.0114664	3.2523352	2.7089237	1.4980838	1.0924209	0.6261058	0.4538702	0.0056511	0.0034642	0.0213775	0.0783891	0.1079036	0.1454906	-19.201
42360000	5.1508944	3.2732150	2.7411681	1.4469920	1.2612598	0.8309223	0.6715072	0.0054943	0.0035799	0.0185762	0.1214289	0.1777767	0.1082158	-14.388
42365000	5.0829311	3.1619799	2.5464668	1.4279612	1.1738711	0.7512174	0.5772254	0.0053186	0.0032269	0.0192585	0.1100012	0.0574910	0.0832555	-14.743
42370000	5.0963182	3.2407347	2.6175161	1.4659389	1.0961072	0.7502255	0.5627098	0.0049414	0.0032393	0.0163187	0.1156031	0.0617950	0.1181540	-16.800
42375000	5.1173091	3.2387564	2.5913769	1.4585787	1.1318444	0.6909147	0.5541992	0.0049718	0.0037007	0.0182591	0.0456644	0.1526183	0.0777540	-19.620
42380000	5.0138274	3.2675277	2.6650072	1.4421819	1.2295716	0.8642459	0.6365597	0.0046510	0.0031413	0.0179743	0.0934427	0.0367119	0.0888961	-15.348
42385000	5.2289074	3.1327961	2.6097847	1.4037001	1.1901740	0.6575472	0.5010517	0.0052086	0.0034493	0.0213554	0.1077392	0.0817320	0.1761327	-20.637
42390000	5.0426976	3.2798355	2.6479426	1.4935215	1.0806874	0.7202301	0.5717961	0.0050288	0.0036935	0.0182672	0.0298036	0.0855765	0.1127101	-15.556
42395000	5.0125121	3.2638128	2.4909892	1.4167193	1.0726383	0.6388667	0.4722742	0.0054217	0.0034955	0.0208371	0.0615482	0.0837060	0.0612124	-17.970
42400000	5.1193240	3.2471501	2.6703101	1.7818799	0.9659740	0.6814441	0.5517423	0.0050764	0.0032821	0.0217412	0.0687617	0.0703390	0.1064416	-14.862
42405000	5.0256862	3.2477950	2.5736473	1.4887108	1.0567270	0.7295121	0.5209141	0.0048468	0.0046307	0.0158792	0.0938061	0.4120908	0.1190415	-16.098
42410000	5.1531814	3.2521497	2.5159741	1.5569392	1.0853454	0.7232459	0.5384620	0.0052030	0.0038336	0.0229476	0.0442185	0.1022073	0.1270919	-14.665
42415000	5.0440625	3.2779561	2.5340159	1.4012547	1.0470817	0.6330824	0.5240793	0.0062133	0.0032968	0.0177837	0.0645165	0.0488492	0.0833093	-21.168
42420000	5.0166138	3.1718051	2.3934131	1.5696357	1.1618042	0.6487979	0.5417610	0.0051680	0.0042173	0.0207460	0.1216717	0.1561342	0.1795256	-19.896
42425000	5.1470845	3.2203839	2.5600452	1.4087258	1.2780672	0.7482154	0.5868469	0.0047478	0.0032255	0.0202558	0.0863768	0.0905871	0.1492351	-13.607
42430000	5.1231404	3.2537099	2.5780072	1.4311532	1.1655498	0.7002095	0.5725026	0.0044274	0.0035880	0.0206776	0.1175787	0.0874137	0.1466215	-18.066
42435000	5.0077870	3.1499976	2.5496624	1.4014854	1.1897128	0.6906308	0.5171784	0.0053117	0.0033139	0.0175965	0.0519075	0.1007421	0.0556545	-17.490
42440000	5.0246260	3.2182831	2.6190616	1.4350879	1.1370709	0.6921773	0.5574744	0.0051350	0.0031538	0.0177470	0.0386647	0.1127039	0.0816555	-21.475
42445000	5.2184168	3.2199440	2.3995273	1.4417232	0.9384241	0.5897388	0.4397023	0.0062931	0.0037571	0.0204794	0.0958043	0.0880051	0.1628684	-10.454
42450000	5.0387988	3.2597011	2.6672967	1.4982925	0.9651026	0.6564244	0.5217434	0.0056022	0.0035228	0.0190028	0.0250447	0.0754457	0.0620761	-14.748
42455000	5.0648529	3.1503937	2.5097586	1.4641199	1.2767662	0.8121464	0.6201636	0.0049053	0.0038443	0.0195750	0.1054352	0.1019933	0.1004513	-14.454
42460000	5.0127668	3.2827806	2.5103884	1.5054421	1.2051343	0.7319615	0.5789396	0.0047568	0.0032827	0.0195707	0.1435041	0.0796791	0.1063956	-18.313
42465000	5.3016817	3.2312448	2.5696912	1.4505022	1.0856491	0.6153401	0.4608618	0.0051459	0.0037217	0.0196212	0.0735527	0.0914445	0.0392525	-18.025
42470000	5.0923976	3.2961046	2.6881968	1.5449904	1.3078115	0.7686131	0.5401180	0.0043285	0.0031870	0.0164869	0.0652478	0.0688603	0.0816656	-19.625
42475000	5.0120548	3.1734288	2.5838978	1.4551372	1.1243502	0.6542859	0.4582601	0.0052375	0.0037301	0.0179314	0.0632241	0.1194603	0.0945645	-19.381
42480000	5.0330037	3.2694645	2.7176874	1.5279121	1.1013082	0.8109591	0.5960193	0.0047754	0.0031367	0.0176266	0.0596489	0.0987274	0.1039369	-17.002
42485000	5.1664109	3.2494863	2.5550911	1.4713076	1.0790888	0.7521687	0.5426903	0.0047221	0.0032928	0.0190508	0.0484898	0.0898258	0.0798473	-18.069
42490000	5.0782457	3.2743876	2.5474716	1.4881609	1.0029266	0.7214099	0.5494691	0.0046515	0.0033682	0.0209787	0.0991583	0.0488899	0.1317026	-8.873
